timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2022-11-27T00:00:00.000Z";"2022-11-27T23:59:59.999Z";"2022-11-27T06:26:00.000Z";"2022-11-27T23:58:00.000Z";"2790";1157.9102887758;1171.7795744057;1152.3953133897;1152.4800103804;4308395188.211898;140431460135.00137;"2022-11-27T23:59:59.999Z"
"2022-11-26T00:00:00.000Z";"2022-11-26T23:59:59.999Z";"2022-11-26T14:44:00.000Z";"2022-11-26T00:26:00.000Z";"2790";1151.1888997652;1178.2020222472;1150.5238703434;1157.9032006769;4872675790.111579;141710667848.95813;"2022-11-26T23:59:59.999Z"
"2022-11-25T00:00:00.000Z";"2022-11-25T23:59:59.999Z";"2022-11-25T00:00:00.000Z";"2022-11-25T06:02:00.000Z";"2790";1156.6297500067;1156.6297500067;1128.710394988;1151.3189851637;5268450247.244375;140968235278.35553;"2022-11-25T23:59:59.999Z"
"2022-11-24T00:00:00.000Z";"2022-11-24T23:59:59.999Z";"2022-11-24T07:10:00.000Z";"2022-11-24T00:54:00.000Z";"2790";1135.8610253559;1160.8178684362;1133.6556495253;1156.7268626015;9316884771.533867;141423924592.85666;"2022-11-24T23:59:59.999Z"
"2022-11-23T00:00:00.000Z";"2022-11-23T23:59:59.999Z";"2022-11-23T23:47:00.000Z";"2022-11-23T01:31:00.000Z";"2790";1101.5121580931;1137.8450771591;1096.8611512696;1136.0537868087;10906913524.246662;140468470103.9292;"2022-11-23T23:59:59.999Z"
"2022-11-22T00:00:00.000Z";"2022-11-22T23:59:59.999Z";"2022-11-22T00:00:00.000Z";"2022-11-22T19:47:00.000Z";"2790";1115.2570280385;1115.2570280385;1053.656806729;1075.289766517;13745612371.165976;132411339226.09442;"2022-11-22T23:59:59.999Z"
"2022-11-21T00:00:00.000Z";"2022-11-21T23:59:59.999Z";"2022-11-21T00:00:00.000Z";"2022-11-21T19:47:00.000Z";"2790";1105.8768162705;1105.8768162705;1059.121232963;1082.1116795166;13630000676.569407;131297652989.47087;"2022-11-21T23:59:59.999Z"
"2022-11-20T00:00:00.000Z";"2022-11-20T23:59:59.999Z";"2022-11-20T01:06:00.000Z";"2022-11-20T23:11:00.000Z";"2790";1177.7453445254;1183.1984997171;1101.6706711933;1105.6552655422;9328697798.345797;135139035071.84425;"2022-11-20T23:59:59.999Z"
"2022-11-19T00:00:00.000Z";"2022-11-19T23:59:59.999Z";"2022-11-19T22:32:00.000Z";"2022-11-19T05:23:00.000Z";"2790";1171.8451013688;1186.8324202328;1160.3845056566;1177.7362273004;5779635605.344556;144138002154.26328;"2022-11-19T23:59:59.999Z"
"2022-11-18T00:00:00.000Z";"2022-11-18T23:59:59.999Z";"2022-11-18T03:04:00.000Z";"2022-11-18T00:00:00.000Z";"2790";1158.7957135463;1183.2165102087;1158.7957135463;1171.9270118198;7700760048.152939;143164153216.70306;"2022-11-18T23:59:59.999Z"
"2022-11-17T00:00:00.000Z";"2022-11-17T23:59:59.999Z";"2022-11-17T01:19:00.000Z";"2022-11-17T13:53:00.000Z";"2790";1169.8579806668;1179.0147954983;1150.4397979227;1158.8583559872;9355840204.03422;141389151933.84494;"2022-11-17T23:59:59.999Z"
"2022-11-16T00:00:00.000Z";"2022-11-16T23:59:59.999Z";"2022-11-16T02:37:00.000Z";"2022-11-16T16:04:00.000Z";"2790";1208.726535123;1218.0151868235;1147.1890236601;1169.7767590719;11528649645.99496;143638328319.7771;"2022-11-16T23:59:59.999Z"
